PO_Number,SupplierID,ProductID,OrderDate,ExpectedDeliveryDate,QuantityOrdered,UnitCost,TotalPOValue,Currency,PO_Status
PO-SYN-0008753,SUP-00667,PRD-00985,2026-03-23,2026-05-11,10026,1328.11,13315630.86,JPY,approved 
PO-SYN-0008754,SUP-00286,PRD-04312,2026-01-20,2026-02-26,12962,1431.98,18561324.76,USD,CANCELLED
PO-SYN-0008755,SUP-00177,PRD-02333,03/11/2025,07-May-2025,5557,1910.77,10618148.89,usd,APPROVED
PO-SYN-0008756,SUP-00473,PRD-00188,2024-01-19,2024-02-03,13603,2411.95,32809755.85,CNY,IN_TRANSIT
PO-SYN-0008757,SUP-00834,PRD-01953,2024/08/26,PENDING_DATE,10208,412.16,4207329.28,GBP,IN_TRANSIT
PO-SYN-0008758,SUP-00986,PRD-04501,2024-12-07,2025-01-06,4938,1408.86,6956950.68,GBP,PENDING_APPROVAL
PO-SYN-0008759,SUP-00293,PRD-00481,2026-02-12,2026-04-23,2820,235.03,662784.6,GBP,APPROVED
PO-SYN-0008760,SUP-00539,PRD-77777,05/05/2025,29-May-2025,-500,,,JPY,Approved
PO-SYN-0008761,SUP-00582,PRD-00990,2025-02-11,2025-03-20,8364,742.41,6209517.24,usd,CANCELLED
PO-SYN-0008762,SUP-00307,PRD-01699,2025-12-25,2026-01-23,1668,495.09,825810.12,eur,Approved
PO-SYN-0008763,SUP-00114,PRD-04753,2025-06-17,2025-08-03,11951,1404.5,16785179.5,USD,approved 
PO-SYN-0008764,SUP-00718,PRD-02622,2026-05-20,2026-07-11,3477,1928.34,6704838.18,eur,approved 
PO-SYN-0008765,SUP-00728,PRD-03722,12/08/2024,28-Dec-2024,14502,817.62,11857125.24,EUR,PENDING_APPROVAL
PO-SYN-0008766,SUP-00626,PRD-03859,2025/04/12,PENDING_DATE,4404,88.93,391647.72,eur,CANCELLED
PO-SYN-0008767,SUP-00382,PRD-03443,2024-03-19,2024-04-29,9227,1839.97,16977403.19,EUR,APPROVED
PO-SYN-0008768,SUP-00984,PRD-01980,2026-01-07,2026-02-25,14994,649.06,9732005.64,CNY,PENDING_APPROVAL
PO-SYN-0008769,SUP-00485,PRD-04685,2026-04-08,2026-05-17,4482,834.79,3741528.78,EUR,approved 
PO-SYN-0008770,SUP-00102,PRD-04879,04/01/2025,13-Apr-2025,376,2424.71,911690.96,EUR,APPROVED
PO-SYN-0008771,SUP-00811,PRD-02494,2024-03-18,2024-04-23,8326,128.46,1069557.96,CNY,FULFILLED
PO-SYN-0008772,SUP-00932,PRD-01765,2024-07-16,2024-09-16,13717,2037.72,27951405.24,JPY,Approved
PO-SYN-0008773,SUP-00713,PRD-04559,2026-06-01,2026-06-12,3633,2050.45,7449284.85,USD,APPROVED
PO-SYN-0008774,SUP-00310,PRD-03074,2025-03-18,2025-04-12,5171,314.87,1628192.77,usd,approved 
PO-SYN-0008775,SUP-00792,PRD-04157,04/01/2024,15-Jun-2024,6755,,,CNY,Approved
PO-SYN-0008776,SUP-00880,PRD-02564,2024-12-04,2024-12-11,5777,688.53,3977637.81,GBP,PENDING_APPROVAL
PO-SYN-0008777,SUP-00473,PRD-02733,2025-12-10,2026-01-18,2344,1704.69,3995793.36,CNY,approved 
PO-SYN-0008778,SUP-00537,PRD-01039,2024-04-29,2024-05-14,13007,1375.7,17893729.9,JPY,approved 
PO-SYN-0008779,SUP-00518,PRD-02434,2024-08-24,2024-09-16,6219,1010.98,6287284.62,USD,Approved
PO-SYN-0008780,SUP-00985,PRD-01609,08/05/2025,15-Sep-2025,6597,1977.14,13043192.58,USD,Approved
PO-SYN-0008781,SUP-00957,PRD-00854,2025-04-21,2025-05-20,9588,2189.17,20989761.96,EUR,APPROVED
PO-SYN-0008782,SUP-00609,PRD-04215,2025-07-27,2025-08-08,6912,383.27,2649162.24,GBP,CANCELLED
PO-SYN-0008783,SUP-00640,PRD-00624,2024-08-23,2024-11-01,6496,1607.63,10443164.48,JPY,FULFILLED
PO-SYN-0008784,SUP-00240,PRD-01917,2024/08/27,PENDING_DATE,13627,586.39,7990736.53,EUR,approved 
PO-SYN-0008785,SUP-88888,PRD-00630,10/11/2024,02-Nov-2024,11577,2001.11,23166850.47,USD,CANCELLED
PO-SYN-0008786,SUP-00058,PRD-01075,2026-02-28,2026-05-10,4600,1199.4,5517240.0,CNY,CANCELLED
PO-SYN-0008787,SUP-00262,PRD-01180,2024-03-11,2024-03-24,8455,1065.49,9008717.95,eur,CANCELLED
PO-SYN-0008788,SUP-00481,PRD-04806,2025-07-22,2025-09-06,772,450.39,347701.08,JPY,CANCELLED
PO-SYN-0008789,SUP-00185,PRD-01202,2025-12-31,2026-02-19,9453,2024.3,19135707.9,GBP,Approved
PO-SYN-0008790,SUP-00086,PRD-00931,02/22/2024,21-Apr-2024,-500,,,JPY,IN_TRANSIT
PO-SYN-0008791,SUP-00676,PRD-01092,2024-07-15,2024-09-11,3061,940.61,2879207.21,USD,FULFILLED
PO-SYN-0008792,SUP-00368,PRD-03709,2025-06-28,2025-07-13,10756,1506.74,16206495.44,CNY,approved 
PO-SYN-0008793,SUP-00557,PRD-01001,2026/02/01,PENDING_DATE,9995,2456.08,24548519.6,GBP,Approved
PO-SYN-0008794,SUP-00865,PRD-00804,2025-07-11,2025-09-15,4502,1931.8,8696963.6,usd,PENDING_APPROVAL
PO-SYN-0008795,SUP-00360,PRD-03615,04/29/2026,15-Jun-2026,9599,1494.62,14346857.38,eur,Approved
PO-SYN-0008796,SUP-00110,PRD-03404,2026-05-22,2026-07-14,4481,524.23,2349074.63,eur,PENDING_APPROVAL
PO-SYN-0008797,SUP-00025,PRD-01047,2026-03-24,2026-05-06,14269,30.53,435632.57,EUR,FULFILLED
PO-SYN-0008798,SUP-00641,PRD-04872,2024-06-14,2024-07-19,9348,2154.89,20143911.72,JPY,IN_TRANSIT
PO-SYN-0008799,SUP-00696,PRD-04837,2025-10-03,2025-12-03,6624,862.68,5714392.32,eur,APPROVED
PO_8800,SUP-00800,PRD-77777,02/16/2024,06-Mar-2024,8904,505.57,4501595.28,GBP,approved 
PO-SYN-0008801,SUP-00034,PRD-02675,2026-01-23,2026-04-08,11619,231.45,2689217.55,USD,APPROVED
PO-SYN-0008802,SUP-00097,PRD-01603,2024/03/14,PENDING_DATE,6754,460.67,3111365.18,GBP,CANCELLED
PO-SYN-0008803,SUP-00604,PRD-02214,2025-05-01,2025-06-24,13493,2427.15,32749534.95,eur,IN_TRANSIT
PO-SYN-0008804,SUP-00670,PRD-04559,2025-01-08,2025-03-02,9043,208.36,1884199.48,EUR,IN_TRANSIT
PO-SYN-0008805,SUP-00690,PRD-03496,09/27/2024,18-Nov-2024,9730,,,eur,Approved
PO-SYN-0008806,SUP-00331,PRD-00238,2025-04-15,2025-06-02,1645,1990.6,3274537.0,EUR,approved 
PO-SYN-0008807,SUP-00299,PRD-00650,2026-06-01,2026-07-09,4938,2108.43,10411427.34,eur,IN_TRANSIT
PO-SYN-0008808,SUP-00091,PRD-00592,2024-09-03,2024-10-17,9244,97.76,903693.44,USD,APPROVED
PO-SYN-0008809,SUP-00690,PRD-04237,2024-09-02,2024-09-25,1018,324.24,330076.32,JPY,Approved
PO-SYN-0008810,SUP-00457,PRD-01645,02/24/2025,23-Mar-2025,14218,310.96,4421229.28,EUR,IN_TRANSIT
PO-SYN-0008811,SUP-00199,PRD-01917,2025/03/24,PENDING_DATE,13100,2253.64,29522684.0,GBP,APPROVED
PO-SYN-0008812,SUP-00249,PRD-01513,2025-09-30,2025-11-17,13312,2107.35,28053043.2,USD,FULFILLED
PO-SYN-0008813,SUP-00094,PRD-03007,2024-05-06,2024-05-14,5042,398.32,2008329.44,GBP,APPROVED
PO-SYN-0008814,SUP-00323,PRD-02303,2024-02-16,2024-04-16,9356,1597.38,14945087.28,CNY,Approved
PO-SYN-0008815,SUP-00562,PRD-04270,02/22/2024,22-Apr-2024,799,557.28,445266.72,usd,approved 
PO-SYN-0008816,SUP-00267,PRD-00941,2026-04-10,2026-06-24,4094,2362.81,9673344.14,eur,PENDING_APPROVAL
PO-SYN-0008817,SUP-00571,PRD-02590,2024-01-12,2024-03-14,3391,2155.55,7309470.05,USD,FULFILLED
PO-SYN-0008818,SUP-00433,PRD-01340,2024-02-22,2024-05-05,12809,2222.91,28473254.19,eur,Approved
PO-SYN-0008819,SUP-00231,PRD-04768,2025-03-22,2025-04-07,14795,1776.5,26283317.5,usd,FULFILLED
PO-SYN-0008820,SUP-88888,PRD-01787,06/09/2026,17-Jun-2026,-500,,,USD,CANCELLED
PO-SYN-0008821,SUP-00553,PRD-02292,2025-03-29,2025-04-06,5243,187.52,983167.36,CNY,Approved
PO-SYN-0008822,SUP-00599,PRD-03617,2025-03-02,2025-05-01,950,202.06,191957.0,JPY,Approved
PO-SYN-0008823,SUP-00386,PRD-03406,2025-10-30,2025-12-11,14634,1686.52,24680533.68,USD,Approved
PO-SYN-0008824,SUP-00726,PRD-02000,2024-02-10,2024-03-19,4550,485.58,2209389.0,USD,Approved
PO-SYN-0008825,SUP-00936,PRD-00175,09/21/2024,12-Nov-2024,258,270.12,69690.96,usd,Approved
PO-SYN-0008826,SUP-00268,PRD-02073,2024-10-07,2024-11-12,14998,1155.08,17323889.84,usd,CANCELLED
PO-SYN-0008827,SUP-00389,PRD-01602,2025-01-30,2025-04-09,2210,2235.01,4939372.1,eur,approved 
PO-SYN-0008828,SUP-00936,PRD-02827,2024-04-11,2024-05-05,4779,2226.89,10642307.31,eur,PENDING_APPROVAL
PO-SYN-0008829,SUP-00543,PRD-03588,2025/05/21,PENDING_DATE,7417,101.07,749636.19,GBP,FULFILLED
PO-SYN-0008830,SUP-00517,PRD-01805,04/19/2024,06-Jun-2024,10199,2047.58,20883268.42,JPY,CANCELLED
PO-SYN-0008831,SUP-00891,PRD-03384,2025-05-28,2025-06-24,3548,752.52,2669940.96,JPY,PENDING_APPROVAL
PO-SYN-0008832,SUP-00577,PRD-04844,2024-08-12,2024-09-16,5169,1152.46,5957065.74,GBP,FULFILLED
PO-SYN-0008833,SUP-00915,PRD-02804,2025-12-06,2025-12-27,4394,2368.77,10408375.38,JPY,IN_TRANSIT
PO-SYN-0008834,SUP-00880,PRD-01895,2025-08-29,2025-10-24,619,242.8,150293.2,GBP,Approved
PO-SYN-0008835,SUP-00333,PRD-01112,08/10/2024,13-Oct-2024,7566,,,JPY,approved 
PO-SYN-0008836,SUP-00795,PRD-02723,2026-02-02,2026-03-31,1718,2050.72,3523136.96,JPY,APPROVED
PO-SYN-0008837,SUP-00998,PRD-04105,2024-03-22,2024-04-29,11224,2439.06,27376009.44,EUR,Approved
PO-SYN-0008838,SUP-00210,PRD-01139,2026/04/10,PENDING_DATE,667,178.44,119019.48,GBP,APPROVED
PO-SYN-0008839,SUP-00489,PRD-03603,2025-04-29,2025-06-22,10644,1732.85,18444455.4,EUR,FULFILLED
PO-SYN-0008840,SUP-00632,PRD-77777,09/28/2024,02-Nov-2024,8150,1256.1,10237215.0,USD,APPROVED
PO-SYN-0008841,SUP-00014,PRD-01861,2025-05-16,2025-07-15,1085,2188.32,2374327.2,eur,CANCELLED
PO-SYN-0008842,SUP-00191,PRD-01345,2025-02-17,2025-03-31,3501,617.52,2161937.52,eur,FULFILLED
PO-SYN-0008843,SUP-00145,PRD-02058,2024-08-22,2024-10-12,14624,1916.38,28025141.12,CNY,Approved
PO-SYN-0008844,SUP-00231,PRD-01644,2026-04-15,2026-06-08,1967,2476.81,4871885.27,GBP,IN_TRANSIT
PO-SYN-0008845,SUP-00155,PRD-00854,03/20/2026,03-Apr-2026,2847,1089.34,3101350.98,EUR,PENDING_APPROVAL
PO-SYN-0008846,SUP-00662,PRD-03385,2025-06-28,2025-09-03,7127,2255.42,16074378.34,JPY,APPROVED
PO-SYN-0008847,SUP-00295,PRD-04063,2026/02/01,PENDING_DATE,1434,1752.58,2513199.72,JPY,APPROVED
PO-SYN-0008848,SUP-00728,PRD-00933,2026-05-15,2026-06-24,12335,1354.73,16710594.55,CNY,approved 
PO-SYN-0008849,SUP-00542,PRD-01726,2025-05-21,2025-06-02,10642,1970.33,20968251.86,CNY,approved 
PO-SYN-0008850,SUP-00501,PRD-03209,10/03/2025,18-Nov-2025,-500,,,USD,FULFILLED
PO-SYN-0008851,SUP-00244,PRD-02071,2026-03-29,2026-04-20,1009,1242.42,1253601.78,GBP,APPROVED
PO-SYN-0008852,SUP-00789,PRD-03086,2026-04-12,2026-05-10,12727,2418.63,30781904.01,CNY,IN_TRANSIT
PO-SYN-0008853,SUP-00653,PRD-04704,2024-12-27,2025-02-05,6753,989.31,6680810.43,usd,CANCELLED
PO-SYN-0008854,SUP-00517,PRD-01747,2026-01-24,2026-02-14,14677,939.0,13781703.0,GBP,PENDING_APPROVAL
PO-SYN-0008855,SUP-88888,PRD-02788,04/26/2024,11-May-2024,9557,245.77,2348823.89,USD,FULFILLED
PO-SYN-0008856,SUP-00713,PRD-03133,2025/07/25,PENDING_DATE,178,1028.24,183026.72,GBP,IN_TRANSIT
PO-SYN-0008857,SUP-00835,PRD-00280,2025-03-11,2025-04-20,3770,1920.5,7240285.0,CNY,PENDING_APPROVAL
PO-SYN-0008858,SUP-00094,PRD-01267,2026-06-16,2026-07-31,14811,1074.65,15916641.15,GBP,IN_TRANSIT
PO-SYN-0008859,SUP-00317,PRD-04789,2024-10-25,2024-11-28,3231,1970.17,6365619.27,JPY,PENDING_APPROVAL
PO-SYN-0008860,SUP-00623,PRD-02853,10/11/2025,11-Dec-2025,3934,1550.48,6099588.32,CNY,PENDING_APPROVAL
PO-SYN-0008861,SUP-00437,PRD-01832,2024-11-01,2025-01-05,7981,2270.78,18123095.18,eur,approved 
PO-SYN-0008862,SUP-00943,PRD-01442,2024-09-14,2024-11-19,12470,1189.49,14832940.3,eur,CANCELLED
PO-SYN-0008863,SUP-00792,PRD-00090,2024-07-17,2024-08-17,1371,1463.05,2005841.55,CNY,Approved
PO-SYN-0008864,SUP-00658,PRD-03725,2024-01-13,2024-03-04,12659,655.63,8299620.17,eur,APPROVED
PO-SYN-0008865,SUP-00942,PRD-02586,01/22/2026,13-Feb-2026,13780,,,CNY,Approved
PO-SYN-0008866,SUP-00982,PRD-02784,2026-04-14,2026-06-24,10159,1675.43,17020693.37,eur,CANCELLED
PO-SYN-0008867,SUP-00672,PRD-00736,2025-01-17,2025-02-15,3045,619.99,1887869.55,CNY,IN_TRANSIT
PO-SYN-0008868,SUP-00384,PRD-03483,2025-05-01,2025-07-07,95,1444.25,137203.75,JPY,APPROVED
PO-SYN-0008869,SUP-00802,PRD-04486,2025-11-24,2026-01-31,11361,1863.18,21167587.98,eur,approved 
PO-SYN-0008870,SUP-00580,PRD-03658,05/24/2025,07-Aug-2025,9592,2489.11,23875543.12,CNY,APPROVED
PO-SYN-0008871,SUP-00601,PRD-01378,2026-02-13,2026-04-16,14585,2273.64,33161039.4,usd,APPROVED
PO-SYN-0008872,SUP-00630,PRD-01006,2025-07-14,2025-08-31,4139,750.24,3105243.36,JPY,approved 
PO-SYN-0008873,SUP-00529,PRD-01090,2024-06-30,2024-08-02,4469,153.44,685723.36,JPY,IN_TRANSIT
PO-SYN-0008874,SUP-00903,PRD-01495,2024/01/16,PENDING_DATE,10816,85.33,922929.28,EUR,FULFILLED
PO-SYN-0008875,SUP-00822,PRD-01328,10/04/2025,21-Oct-2025,14325,2498.84,35795883.0,CNY,IN_TRANSIT
PO-SYN-0008876,SUP-00716,PRD-03898,2024-12-03,2025-02-07,1267,566.78,718110.26,GBP,Approved
PO-SYN-0008877,SUP-00733,PRD-04859,2024-05-19,2024-07-02,14033,882.63,12385946.79,eur,FULFILLED
PO-SYN-0008878,SUP-00869,PRD-00780,2024-02-24,2024-04-29,12351,2394.91,29579533.41,USD,approved 
PO-SYN-0008879,SUP-00388,PRD-01904,2026-02-11,2026-03-25,10445,1853.66,19361478.7,JPY,APPROVED
PO-SYN-0008880,SUP-00668,PRD-77777,06/26/2024,08-Aug-2024,-500,,,JPY,approved 
PO-SYN-0008881,SUP-00671,PRD-04293,2025-10-03,2025-11-09,5867,2301.33,13501903.11,CNY,PENDING_APPROVAL
PO-SYN-0008882,SUP-00049,PRD-00579,2024-07-26,2024-09-17,12318,548.94,6761842.92,EUR,FULFILLED
PO-SYN-0008883,SUP-00905,PRD-00465,2024/11/16,PENDING_DATE,1892,220.47,417129.24,JPY,CANCELLED
PO-SYN-0008884,SUP-00651,PRD-03757,2025-01-23,2025-02-06,239,1075.83,257123.37,GBP,IN_TRANSIT
PO-SYN-0008885,SUP-00640,PRD-03765,11/12/2025,20-Nov-2025,3608,1320.36,4763858.88,JPY,CANCELLED
PO-SYN-0008886,SUP-00961,PRD-02056,2026-03-08,2026-03-23,7321,1761.43,12895429.03,usd,CANCELLED
PO-SYN-0008887,SUP-00383,PRD-03337,2026-03-04,2026-04-18,8400,2293.62,19266408.0,GBP,IN_TRANSIT
PO-SYN-0008888,SUP-00074,PRD-00322,2025-07-27,2025-08-08,2009,1755.76,3527321.84,CNY,IN_TRANSIT
PO-SYN-0008889,SUP-00321,PRD-01263,2024-12-01,2025-01-05,9325,687.95,6415133.75,eur,PENDING_APPROVAL
PO-SYN-0008890,SUP-88888,PRD-00542,01/23/2025,21-Feb-2025,3330,1877.34,6251542.2,CNY,Approved
PO-SYN-0008891,SUP-00529,PRD-03033,2025-09-14,2025-10-02,2744,2077.85,5701620.4,eur,CANCELLED
PO-SYN-0008892,SUP-00684,PRD-01778,2024/10/05,PENDING_DATE,4803,2164.55,10396333.65,CNY,APPROVED
PO-SYN-0008893,SUP-00270,PRD-01882,2025-10-19,2025-12-11,2187,1880.08,4111734.96,eur,FULFILLED
PO-SYN-0008894,SUP-00270,PRD-00906,2025-10-21,2025-11-15,13205,741.04,9785433.2,CNY,approved 
PO-SYN-0008895,SUP-00277,PRD-01926,03/21/2026,25-Apr-2026,3289,,,CNY,CANCELLED
PO-SYN-0008896,SUP-00009,PRD-02854,2024-12-31,2025-01-18,10857,97.28,1056168.96,JPY,CANCELLED
PO-SYN-0008897,SUP-00945,PRD-01971,2024-09-05,2024-10-28,8022,874.06,7011709.32,CNY,IN_TRANSIT
PO-SYN-0008898,SUP-00653,PRD-02443,2025-08-19,2025-10-20,7717,1063.2,8204714.4,EUR,APPROVED
PO-SYN-0008899,SUP-00372,PRD-02213,2024-02-17,2024-03-12,902,2306.36,2080336.72,GBP,PENDING_APPROVAL
PO-SYN-0008900,SUP-00091,PRD-00151,08/06/2025,20-Aug-2025,11603,877.26,10178847.78,USD,approved 
PO-SYN-0008901,SUP-00706,PRD-04172,2024/11/02,PENDING_DATE,8185,278.6,2280341.0,CNY,Approved
PO-SYN-0008902,SUP-00268,PRD-00706,2025-03-07,2025-04-05,13719,2052.28,28155229.32,usd,PENDING_APPROVAL
PO-SYN-0008903,SUP-00859,PRD-02921,2026-02-25,2026-03-27,11774,439.52,5174908.48,usd,approved 
PO-SYN-0008904,SUP-00059,PRD-00666,2025-01-02,2025-01-22,8225,2488.4,20467090.0,CNY,PENDING_APPROVAL
PO-SYN-0008905,SUP-00563,PRD-04408,03/03/2025,13-May-2025,191,611.27,116752.57,eur,approved 
PO-SYN-0008906,SUP-00055,PRD-03776,2025-04-11,2025-06-17,12126,2363.81,28663560.06,usd,Approved
PO-SYN-0008907,SUP-00392,PRD-04959,2024-02-22,2024-03-09,4998,2090.72,10449418.56,JPY,Approved
PO-SYN-0008908,SUP-00193,PRD-02626,2024-11-25,2024-12-07,8720,140.71,1226991.2,usd,CANCELLED
PO-SYN-0008909,SUP-00842,PRD-01166,2024-04-12,2024-06-05,3459,1114.35,3854536.65,JPY,CANCELLED
PO-SYN-0008910,SUP-00408,PRD-03512,10/30/2024,18-Nov-2024,-500,,,GBP,CANCELLED
PO-SYN-0008911,SUP-00272,PRD-03356,2024-05-25,2024-08-03,6686,1862.1,12450000.6,GBP,CANCELLED
PO-SYN-0008912,SUP-00486,PRD-04568,2024-03-29,2024-04-19,4346,1538.57,6686625.22,eur,approved 
PO-SYN-0008913,SUP-00092,PRD-01962,2024-03-14,2024-04-12,14076,1670.17,23509312.92,CNY,IN_TRANSIT
PO-SYN-0008914,SUP-00051,PRD-02660,2024-07-02,2024-07-19,9280,2055.59,19075875.2,eur,IN_TRANSIT
PO-SYN-0008915,SUP-00357,PRD-03875,01/03/2025,13-Feb-2025,11362,2459.22,27941657.64,EUR,IN_TRANSIT
PO-SYN-0008916,SUP-00058,PRD-01053,2024-03-19,2024-04-16,10096,932.27,9412197.92,USD,CANCELLED
PO-SYN-0008917,SUP-00440,PRD-00834,2026-05-27,2026-06-07,14260,2440.04,34794970.4,eur,Approved
PO-SYN-0008918,SUP-00923,PRD-00715,2025-12-28,2026-01-24,4606,1914.33,8817403.98,GBP,APPROVED
PO-SYN-0008919,SUP-00788,PRD-01992,2024/05/23,PENDING_DATE,7652,271.83,2080043.16,GBP,IN_TRANSIT
PO-SYN-0008920,SUP-00534,PRD-77777,06/14/2024,28-Aug-2024,8931,1027.67,9178120.77,EUR,PENDING_APPROVAL
PO-SYN-0008921,SUP-00872,PRD-03483,2026-02-11,2026-04-11,2065,2038.37,4209234.05,GBP,PENDING_APPROVAL
PO-SYN-0008922,SUP-00201,PRD-04519,2026-03-17,2026-05-04,6084,244.98,1490458.32,GBP,APPROVED
PO-SYN-0008923,SUP-00056,PRD-04701,2025-07-23,2025-08-08,1392,1740.81,2423207.52,JPY,CANCELLED
PO-SYN-0008924,SUP-00387,PRD-02271,2024-03-03,2024-04-10,4435,2497.75,11077521.25,EUR,APPROVED
PO-SYN-0008925,SUP-88888,PRD-03414,05/01/2024,12-Jul-2024,279,,,usd,FULFILLED
PO-SYN-0008926,SUP-00056,PRD-03668,2024-04-22,2024-06-16,567,2111.75,1197362.25,usd,Approved
PO-SYN-0008927,SUP-00804,PRD-02894,2025-01-05,2025-01-27,13282,1999.58,26558421.56,USD,FULFILLED
PO-SYN-0008928,SUP-00538,PRD-00670,2024/10/01,PENDING_DATE,3420,1775.8,6073236.0,usd,approved 
PO-SYN-0008929,SUP-00726,PRD-00301,2024-02-08,2024-02-16,999,2084.92,2082835.08,GBP,PENDING_APPROVAL
PO-SYN-0008930,SUP-00120,PRD-04049,02/23/2024,09-Mar-2024,10031,1106.5,11099301.5,JPY,PENDING_APPROVAL
PO-SYN-0008931,SUP-00805,PRD-03124,2025-07-23,2025-09-03,7206,1369.99,9872147.94,EUR,APPROVED
PO-SYN-0008932,SUP-00740,PRD-02005,2025-01-11,2025-01-28,7904,2043.34,16150559.36,usd,Approved
PO-SYN-0008933,SUP-00033,PRD-03594,2024-12-28,2025-02-28,1868,2290.21,4278112.28,usd,FULFILLED
PO-SYN-0008934,SUP-00155,PRD-03538,2024-12-30,2025-02-20,8350,2377.87,19855214.5,JPY,APPROVED
PO-SYN-0008935,SUP-00183,PRD-02745,12/06/2024,18-Feb-2025,1426,761.56,1085984.56,CNY,FULFILLED
PO-SYN-0008936,SUP-00660,PRD-02951,2025-02-02,2025-04-08,2521,1340.23,3378719.83,CNY,CANCELLED
PO-SYN-0008937,SUP-00832,PRD-03325,2026/03/14,PENDING_DATE,11685,1053.61,12311432.85,GBP,approved 
PO-SYN-0008938,SUP-00128,PRD-04202,2025-04-15,2025-05-02,1576,544.8,858604.8,JPY,IN_TRANSIT
PO-SYN-0008939,SUP-00903,PRD-04876,2024-09-13,2024-10-17,8828,960.61,8480265.08,eur,approved 
PO-SYN-0008940,SUP-00956,PRD-02485,04/13/2025,03-Jun-2025,-500,,,GBP,Approved
PO-SYN-0008941,SUP-00659,PRD-03961,2025-06-04,2025-06-22,11133,1164.93,12969165.69,JPY,approved 
PO-SYN-0008942,SUP-00767,PRD-01958,2024-12-11,2025-02-01,526,2183.01,1148263.26,USD,PENDING_APPROVAL
PO-SYN-0008943,SUP-00918,PRD-04039,2025-10-02,2025-12-05,8005,816.9,6539284.5,usd,approved 
PO-SYN-0008944,SUP-00967,PRD-04438,2024-02-02,2024-03-10,2307,875.07,2018786.49,CNY,FULFILLED
PO-SYN-0008945,SUP-00178,PRD-03371,08/22/2024,10-Sep-2024,2971,243.74,724151.54,eur,APPROVED
PO-SYN-0008946,SUP-00351,PRD-03752,2024/03/31,PENDING_DATE,12435,1025.55,12752714.25,eur,approved 
PO-SYN-0008947,SUP-00619,PRD-02331,2024-02-27,2024-04-24,12198,844.33,10299137.34,EUR,Approved
PO-SYN-0008948,SUP-00615,PRD-04868,2024-05-19,2024-07-10,14461,1367.44,19774549.84,USD,PENDING_APPROVAL
PO-SYN-0008949,SUP-00659,PRD-03450,2025-03-21,2025-04-18,11193,1191.34,13334668.62,USD,IN_TRANSIT
PO-SYN-0008950,SUP-00828,PRD-00068,12/21/2025,10-Feb-2026,4838,1713.73,8291025.74,GBP,APPROVED
PO-SYN-0008951,SUP-00726,PRD-02819,2026-02-26,2026-03-09,13437,761.71,10235097.27,JPY,Approved
PO-SYN-0008952,SUP-00322,PRD-01823,2025-06-08,2025-07-02,11185,134.31,1502257.35,GBP,APPROVED
PO-SYN-0008953,SUP-00759,PRD-02108,2025-08-15,2025-09-20,8956,1187.3,10633458.8,CNY,CANCELLED
PO-SYN-0008954,SUP-00557,PRD-00496,2025-07-07,2025-09-05,8187,1750.66,14332653.42,EUR,approved 
PO-SYN-0008955,SUP-00813,PRD-04656,05/21/2026,21-Jul-2026,295,,,GBP,Approved
PO-SYN-0008956,SUP-00016,PRD-02416,2025-06-26,2025-08-27,1904,202.96,386435.84,USD,PENDING_APPROVAL
PO-SYN-0008957,SUP-00845,PRD-01706,2025-10-06,2025-10-22,4361,1470.1,6411106.1,usd,IN_TRANSIT
PO-SYN-0008958,SUP-00449,PRD-03656,2025-11-02,2026-01-04,1864,150.63,280774.32,GBP,FULFILLED
PO-SYN-0008959,SUP-00956,PRD-04922,2025-01-01,2025-03-08,12392,1434.28,17773597.76,EUR,Approved
PO-SYN-0008960,SUP-88888,PRD-77777,12/25/2024,26-Jan-2025,9925,727.2,7217460.0,USD,CANCELLED
PO-SYN-0008961,SUP-00291,PRD-01496,2025-04-07,2025-05-03,4343,1949.61,8467156.23,EUR,IN_TRANSIT
PO-SYN-0008962,SUP-00294,PRD-00853,2024-06-08,2024-07-31,9649,2385.5,23017689.5,eur,FULFILLED
PO-SYN-0008963,SUP-00602,PRD-04284,2026-04-20,2026-05-17,345,690.03,238060.35,USD,IN_TRANSIT
PO-SYN-0008964,SUP-00939,PRD-02148,2026/06/12,PENDING_DATE,2207,2034.51,4490163.57,EUR,FULFILLED
PO-SYN-0008965,SUP-00442,PRD-04852,04/27/2024,02-Jul-2024,7316,872.53,6383429.48,eur,FULFILLED
PO-SYN-0008966,SUP-00396,PRD-00301,2025-08-25,2025-09-24,13018,1766.13,22991480.34,CNY,CANCELLED
PO-SYN-0008967,SUP-00781,PRD-03699,2024-02-23,2024-04-23,11176,2389.54,26705499.04,USD,approved 
PO-SYN-0008968,SUP-00645,PRD-04019,2024-04-16,2024-05-20,6856,221.7,1519975.2,GBP,IN_TRANSIT
PO-SYN-0008969,SUP-00081,PRD-03325,2024-02-14,2024-03-07,2886,785.59,2267212.74,usd,PENDING_APPROVAL
PO-SYN-0008970,SUP-00821,PRD-00180,01/17/2025,12-Mar-2025,-500,,,eur,CANCELLED
PO-SYN-0008971,SUP-00889,PRD-03741,2025-09-09,2025-09-22,13219,2021.17,26717846.23,GBP,approved 
PO-SYN-0008972,SUP-00958,PRD-00185,2025-06-19,2025-07-23,3157,867.34,2738192.38,CNY,APPROVED
PO-SYN-0008973,SUP-00592,PRD-02339,2024/06/30,PENDING_DATE,5567,1710.31,9521295.77,EUR,CANCELLED
