InventoryID,WarehouseID,ProductID,QuantityOnHand,QuantityAllocated,QuantityAvailable,SafetyStock,LastRestockDate,StorageBin
INV-0022491,WH-27,PRD-01083,34880,1903,32977,500,06-10-2024,bin_491
INV-0022492,WH-49,PRD-02259,22234,831,21403,,27-05-2026,ZONE-E-Aisle04
INV-0022493,WH-43,PRD-00972,20256,5924,14332,500,22-06-2025,ZONE-F-5
INV-0022494,WH-14,PRD-03874,32374,7086,25288,1000,01-05-2026,ZONE-G-15
INV-0022495,WH-45,PRD-00480,31163,2408,28755,250 units,09-03-2025,ZONE-H-24
INV-0022496,WH-37,PRD-04719,81,7064,-6983,500,02-05-2024,ZONE-I-Aisle16
INV-0022497,WH-48,PRD-00020,32682,6775,25907,,05-11-2024,ZONE-J-15
INV-0022498,WH-12,PRD-02674,16107,412,15695,1000,26-01-2025,bin_498
INV-0022499,WH-39,PRD-02062,14621,907,13714,,05-03-2026,ZONE-L-39
INV-0022500,WH-43,PRD-01565,-100,2180,-2280,250,,ZONE-A-Aisle03
INV-0022501,WH-45,PRD-04236,18892,462,18430,250 units,24-06-2024,ZONE-B-5
INV-0022502,WH-49,PRD-02042,2221,922,1299,,07-04-2024,ZONE-C-8
INV-0022503,WH-38,PRD-04599,26893,6232,20661,500,29-08-2024,ZONE-D-22
INV-0022504,WH-30,PRD-00353,773,6412,-5639,1000,08-02-2025,ZONE-E-Aisle05
INV-0022505,WH-45,PRD-02793,244,4476,-4232,,07-10-2025,bin_5
INV-0022506,WH-27,PRD-04419,31825,2063,29762,500,12-03-2026,ZONE-G-18
INV-0022507,WH-13,PRD-02330,1008,5818,-4810,,08-01-2025,ZONE-H-15
INV-0022508,WH-29,PRD-03780,23813,7141,16672,500,06-06-2026,ZONE-I-Aisle15
INV-0022509,WH-24,PRD-02078,24789,1819,22970,250,27-06-2025,ZONE-J-37
INV-0022510,WH-13,PRD-01829,19041,799,18242,,,ZONE-K-20
INV-0022511,WH-47,PRD-02216,9616,336,9280,500,11-06-2024,ZONE-L-36
INV-0022512,WH-21,PRD-01904,9027,343,8684,1000,27-12-2024,ZONE-A-Aisle03
INV-0022513,WH-45,PRD-04732,33424,5588,27836,250 units,21-03-2024,ZONE-B-2
INV-0022514,WH-03,PRD-01721,19475,2075,17400,1000,08-12-2025,ZONE-C-29
INV-0022515,WH-45,PRD-03840,11369,579,10790,250,28-11-2024,ZONE-D-17
INV-0022516,WH-11,PRD-00979,26190,443,25747,250 units,11-05-2024,ZONE-E-Aisle26
INV-0022517,WH-32,PRD-00922,9395,6229,3166,1000,12-02-2026,ZONE-F-32
INV-0022518,WH-30,PRD-03328,26014,5775,20239,250,06-01-2026,ZONE-G-2
INV-0022519,WH-43,PRD-00417,26166,616,25550,1000,06-06-2025,bin_19
INV-0022520,WH-02,PRD-00187,16631,3020,13611,250,,ZONE-I-Aisle20
INV-0022521,WH-21,PRD-02255,19036,3386,15650,500,11-10-2024,ZONE-J-34
INV-0022522,WH-48,PRD-04462,32541,4450,28091,250 units,27-08-2025,ZONE-K-36
INV-0022523,WH-06,PRD-00979,11898,2679,9219,500,01-02-2025,ZONE-L-18
INV-0022524,WH-49,PRD-02388,4657,2261,2396,250 units,21-05-2025,ZONE-A-Aisle11
INV-0022525,WH-42,PRD-01887,4472,1899,2573,500,09-12-2024,ZONE-B-9
INV-0022526,WH-18,PRD-01868,11748,7340,4408,250 units,28-08-2025,bin_26
INV-0022527,WH-08,PRD-01641,755,1919,-1164,250,05-01-2024,ZONE-D-34
INV-0022528,WH-24,PRD-00753,9287,5208,4079,250,28-05-2025,ZONE-E-Aisle39
INV-0022529,WH-20,PRD-02985,33307,3310,29997,1000,23-04-2024,ZONE-F-39
INV-0022530,WH-26,PRD-00158,7060,3293,3767,500,,ZONE-G-24
INV-0022531,WH-10,PRD-03011,26281,1846,24435,250 units,03-02-2026,ZONE-H-24
INV-0022532,WH-19,PRD-04628,11102,1808,9294,,01-09-2025,ZONE-I-Aisle16
INV-0022533,WH-33,PRD-03464,11695,1127,10568,,16-08-2024,bin_33
INV-0022534,WH-41,PRD-01375,7224,7182,42,500,25-10-2025,ZONE-K-28
INV-0022535,WH-20,PRD-03789,31868,5146,26722,1000,02-04-2025,ZONE-L-3
INV-0022536,WH-17,PRD-01383,29606,6215,23391,250,05-02-2026,ZONE-A-Aisle12
INV-0022537,WH-15,PRD-00968,13738,4747,8991,1000,23-02-2025,ZONE-B-38
INV-0022538,WH-35,PRD-00082,1052,2293,-1241,250 units,28-12-2024,ZONE-C-33
INV-0022539,WH-27,PRD-03065,29316,4078,25238,250,08-01-2026,ZONE-D-4
INV-0022540,WH-28,PRD-02303,26113,4089,22024,500,,ZONE-E-Aisle08
INV-0022541,WH-42,PRD-04721,33903,2851,31052,1000,12-04-2026,ZONE-F-40
INV-0022542,WH-09,PRD-04293,6689,6953,-264,250 units,23-10-2025,ZONE-G-37
INV-0022543,WH-21,PRD-04465,24989,1651,23338,,05-10-2025,ZONE-H-3
INV-0022544,WH-48,PRD-02329,27976,6937,21039,,15-07-2024,ZONE-I-Aisle23
INV-0022545,WH-33,PRD-04641,-100,1464,-1564,250,16-03-2024,ZONE-J-32
INV-0022546,WH-33,PRD-01953,29557,769,28788,250 units,26-10-2024,ZONE-K-8
INV-0022547,WH-36,PRD-01386,6874,6067,807,250,11-09-2024,bin_47
INV-0022548,WH-14,PRD-04771,18358,5449,12909,250 units,12-08-2025,ZONE-A-Aisle15
INV-0022549,WH-38,PRD-01624,23483,3864,19619,250 units,03-05-2026,ZONE-B-13
INV-0022550,WH-27,PRD-03350,13200,3140,10060,,,ZONE-C-24
INV-0022551,WH-47,PRD-02003,33184,5305,27879,500,17-02-2025,ZONE-D-27
INV-0022552,WH-04,PRD-00421,8809,2530,6279,500,16-11-2024,ZONE-E-Aisle10
INV-0022553,WH-08,PRD-00726,25298,7043,18255,500,12-03-2024,ZONE-F-14
INV-0022554,WH-50,PRD-04297,8295,470,7825,500,22-07-2025,bin_54
INV-0022555,WH-33,PRD-04385,2051,4012,-1961,1000,08-02-2025,ZONE-H-1
INV-0022556,WH-11,PRD-01509,31923,6349,25574,,31-01-2026,ZONE-I-Aisle24
INV-0022557,WH-17,PRD-03591,4416,2413,2003,250,18-09-2025,ZONE-J-3
INV-0022558,WH-12,PRD-00749,23755,774,22981,1000,25-04-2024,ZONE-K-15
INV-0022559,WH-27,PRD-03516,5027,321,4706,250 units,12-03-2026,ZONE-L-37
INV-0022560,WH-09,PRD-00579,26298,3848,22450,250,,ZONE-A-Aisle26
INV-0022561,WH-03,PRD-01165,29810,5922,23888,,05-05-2026,bin_61
INV-0022562,WH-11,PRD-02719,15981,1801,14180,250 units,14-07-2024,ZONE-C-36
INV-0022563,WH-14,PRD-04344,3977,1534,2443,,22-08-2024,ZONE-D-28
INV-0022564,WH-15,PRD-02066,17344,2296,15048,250,15-02-2026,ZONE-E-Aisle11
INV-0022565,WH-37,PRD-01628,10376,4097,6279,,03-07-2025,ZONE-F-28
INV-0022566,WH-38,PRD-04120,28513,4434,24079,1000,03-12-2024,ZONE-G-29
INV-0022567,WH-15,PRD-01529,5734,4807,927,250,14-10-2024,ZONE-H-21
INV-0022568,WH-09,PRD-00661,10772,6200,4572,250 units,22-09-2025,ZONE-I-Aisle02
INV-0022569,WH-23,PRD-01471,21581,4059,17522,1000,03-05-2026,ZONE-J-27
INV-0022570,WH-11,PRD-04986,16265,4875,11390,500,,ZONE-K-8
INV-0022571,WH-31,PRD-02613,34958,5725,29233,500,03-12-2025,ZONE-L-24
INV-0022572,WH-11,PRD-02453,30778,7148,23630,,03-09-2025,ZONE-A-Aisle38
INV-0022573,WH-14,PRD-03066,1573,6863,-5290,250 units,29-11-2024,ZONE-B-11
INV-0022574,WH-25,PRD-00571,30579,5017,25562,,27-05-2025,ZONE-C-27
INV-0022575,WH-36,PRD-04541,3634,1477,2157,1000,14-09-2025,bin_75
INV-0022576,WH-43,PRD-01485,6116,729,5387,500,16-02-2024,ZONE-E-Aisle16
INV-0022577,WH-36,PRD-02251,7383,6281,1102,250 units,14-06-2026,ZONE-F-37
INV-0022578,WH-17,PRD-02609,4370,1283,3087,1000,05-04-2026,ZONE-G-30
INV-0022579,WH-46,PRD-04713,28062,2487,25575,250,23-08-2025,ZONE-H-29
INV-0022580,WH-47,PRD-02131,19914,1862,18052,500,,ZONE-I-Aisle39
INV-0022581,WH-39,PRD-03426,6339,4768,1571,250 units,26-11-2025,ZONE-J-7
INV-0022582,WH-33,PRD-02491,6903,5848,1055,250 units,10-02-2024,bin_82
INV-0022583,WH-24,PRD-01476,31564,6450,25114,500,12-10-2025,ZONE-L-33
INV-0022584,WH-04,PRD-00253,8040,1604,6436,250,09-03-2024,ZONE-A-Aisle34
INV-0022585,WH-06,PRD-04453,1407,997,410,500,23-05-2026,ZONE-B-23
INV-0022586,WH-06,PRD-04166,12706,3503,9203,500,26-01-2024,ZONE-C-20
INV-0022587,WH-27,PRD-04424,9727,4289,5438,500,29-10-2024,ZONE-D-25
INV-0022588,WH-04,PRD-04268,11480,4096,7384,250 units,18-06-2026,ZONE-E-Aisle24
INV-0022589,WH-45,PRD-00869,9928,387,9541,500,07-08-2024,bin_89
INV-0022590,WH-20,PRD-02325,-100,3737,-3837,,,ZONE-G-37
INV-0022591,WH-24,PRD-00890,18153,2923,15230,500,13-05-2024,ZONE-H-21
INV-0022592,WH-21,PRD-03435,20915,6252,14663,250,24-09-2024,ZONE-I-Aisle22
INV-0022593,WH-32,PRD-00154,27933,6618,21315,250 units,24-04-2025,ZONE-J-18
INV-0022594,WH-15,PRD-01577,29659,5755,23904,,26-10-2024,ZONE-K-10
INV-0022595,WH-31,PRD-00946,26920,1257,25663,250 units,08-10-2025,ZONE-L-3
INV-0022596,WH-40,PRD-04976,25359,3471,21888,250,29-05-2025,ZONE-A-Aisle15
INV-0022597,WH-15,PRD-00915,2442,6763,-4321,250,30-03-2024,ZONE-B-11
INV-0022598,WH-31,PRD-00106,1939,4158,-2219,,31-03-2025,ZONE-C-15
INV-0022599,WH-06,PRD-00825,4165,7135,-2970,1000,06-12-2025,ZONE-D-26
INV-0022600,WH-38,PRD-02395,553,3411,-2858,,,ZONE-E-Aisle09
INV-0022601,WH-21,PRD-01223,6889,4040,2849,250 units,14-06-2024,ZONE-F-18
INV-0022602,WH-24,PRD-00083,6468,4082,2386,250,12-01-2026,ZONE-G-24
INV-0022603,WH-02,PRD-04354,23534,714,22820,250 units,30-07-2024,bin_103
INV-0022604,WH-01,PRD-04563,1702,4879,-3177,500,05-04-2024,ZONE-I-Aisle02
INV-0022605,WH-25,PRD-04083,32567,924,31643,,11-01-2024,ZONE-J-35
INV-0022606,WH-09,PRD-02518,5577,1680,3897,500,20-02-2026,ZONE-K-11
INV-0022607,WH-20,PRD-02933,15207,3280,11927,,27-05-2026,ZONE-L-8
INV-0022608,WH-02,PRD-00622,6568,2772,3796,250 units,19-08-2025,ZONE-A-Aisle18
INV-0022609,WH-26,PRD-03848,20752,2808,17944,,18-01-2024,ZONE-B-19
INV-0022610,WH-13,PRD-02578,27032,4840,22192,500,,bin_110
INV-0022611,WH-34,PRD-03726,4105,954,3151,,04-10-2024,ZONE-D-11
INV-0022612,WH-18,PRD-00661,26574,4164,22410,250,15-05-2026,ZONE-E-Aisle35
INV-0022613,WH-16,PRD-01348,9192,2436,6756,500,12-11-2024,ZONE-F-11
INV-0022614,WH-43,PRD-03842,5210,2959,2251,250,07-08-2025,ZONE-G-37
INV-0022615,WH-14,PRD-03806,3150,7009,-3859,,11-10-2024,ZONE-H-3
INV-0022616,WH-40,PRD-02894,16323,2853,13470,1000,08-03-2024,ZONE-I-Aisle37
INV-0022617,WH-35,PRD-04003,12365,1970,10395,500,01-03-2024,bin_117
INV-0022618,WH-35,PRD-02423,10779,3695,7084,1000,17-12-2025,ZONE-K-1
INV-0022619,WH-25,PRD-01081,3536,3740,-204,1000,24-01-2025,ZONE-L-8
INV-0022620,WH-04,PRD-03573,3818,2137,1681,1000,,ZONE-A-Aisle12
INV-0022621,WH-02,PRD-02258,22326,3126,19200,250,27-05-2026,ZONE-B-18
INV-0022622,WH-44,PRD-04856,32979,4346,28633,,11-05-2026,ZONE-C-27
INV-0022623,WH-19,PRD-03833,18180,1673,16507,250,28-02-2024,ZONE-D-35
INV-0022624,WH-29,PRD-01730,32530,4748,27782,250,15-12-2025,ZONE-E-Aisle22
INV-0022625,WH-35,PRD-00028,26107,4659,21448,,21-08-2024,ZONE-F-13
INV-0022626,WH-28,PRD-00919,31752,5344,26408,,10-03-2025,ZONE-G-36
INV-0022627,WH-15,PRD-01126,23316,1948,21368,500,04-12-2025,ZONE-H-3
INV-0022628,WH-10,PRD-01787,7829,6129,1700,500,01-03-2024,ZONE-I-Aisle39
INV-0022629,WH-38,PRD-02573,21726,218,21508,,31-03-2024,ZONE-J-27
INV-0022630,WH-36,PRD-02199,3528,5489,-1961,500,,ZONE-K-17
INV-0022631,WH-12,PRD-02050,11132,3451,7681,,14-07-2025,bin_131
INV-0022632,WH-42,PRD-00757,32865,1689,31176,,13-03-2025,ZONE-A-Aisle04
INV-0022633,WH-03,PRD-01515,34768,5728,29040,,31-12-2024,ZONE-B-31
INV-0022634,WH-05,PRD-03688,13985,5432,8553,1000,06-01-2025,ZONE-C-19
INV-0022635,WH-06,PRD-00416,-100,4127,-4227,,21-05-2026,ZONE-D-14
INV-0022636,WH-22,PRD-04028,100,1308,-1208,1000,24-09-2025,ZONE-E-Aisle27
INV-0022637,WH-49,PRD-02853,26035,2816,23219,1000,14-10-2024,ZONE-F-12
INV-0022638,WH-37,PRD-04911,21945,1930,20015,,16-10-2024,bin_138
INV-0022639,WH-18,PRD-04823,8978,6953,2025,500,07-05-2025,ZONE-H-4
INV-0022640,WH-16,PRD-04110,25036,6671,18365,1000,,ZONE-I-Aisle10
INV-0022641,WH-21,PRD-00246,13514,6946,6568,250 units,28-01-2025,ZONE-J-30
INV-0022642,WH-23,PRD-04044,29140,1225,27915,500,10-10-2025,ZONE-K-29
INV-0022643,WH-40,PRD-00720,9876,5528,4348,1000,26-03-2025,ZONE-L-36
INV-0022644,WH-20,PRD-04961,7900,6729,1171,250 units,28-10-2025,ZONE-A-Aisle28
INV-0022645,WH-13,PRD-00016,23611,2914,20697,250,11-06-2025,bin_145
INV-0022646,WH-46,PRD-03257,29979,7354,22625,500,15-06-2024,ZONE-C-33
INV-0022647,WH-44,PRD-00602,32982,5731,27251,1000,14-05-2024,ZONE-D-1
INV-0022648,WH-48,PRD-01519,11373,1656,9717,1000,17-10-2024,ZONE-E-Aisle09
INV-0022649,WH-45,PRD-01889,30541,7020,23521,,08-04-2025,ZONE-F-35
INV-0022650,WH-47,PRD-02443,12699,2296,10403,500,,ZONE-G-36
INV-0022651,WH-32,PRD-02246,30258,4464,25794,1000,17-04-2025,ZONE-H-34
INV-0022652,WH-10,PRD-03671,4475,4517,-42,250 units,08-12-2024,ZONE-I-Aisle07
INV-0022653,WH-41,PRD-02373,24446,4073,20373,,17-05-2024,ZONE-J-23
INV-0022654,WH-21,PRD-02951,25618,6314,19304,250,30-04-2025,ZONE-K-4
INV-0022655,WH-01,PRD-00406,28420,3595,24825,500,19-06-2026,ZONE-L-12
INV-0022656,WH-29,PRD-01328,19143,3615,15528,500,02-02-2025,ZONE-A-Aisle07
INV-0022657,WH-14,PRD-03637,26830,2625,24205,250,02-09-2025,ZONE-B-23
INV-0022658,WH-30,PRD-02034,781,731,50,250,22-12-2025,ZONE-C-20
INV-0022659,WH-43,PRD-04586,20201,3635,16566,500,24-06-2024,bin_159
INV-0022660,WH-06,PRD-01126,28824,1793,27031,500,,ZONE-E-Aisle38
INV-0022661,WH-50,PRD-04893,22460,1933,20527,250,18-10-2025,ZONE-F-9
INV-0022662,WH-39,PRD-01237,19544,6520,13024,1000,23-06-2024,ZONE-G-9
INV-0022663,WH-23,PRD-03528,4312,1160,3152,1000,22-02-2026,ZONE-H-1
INV-0022664,WH-43,PRD-01661,15064,1378,13686,250,27-05-2024,ZONE-I-Aisle31
INV-0022665,WH-05,PRD-01335,18667,2825,15842,1000,13-01-2025,ZONE-J-33
INV-0022666,WH-46,PRD-01465,18788,1534,17254,1000,11-07-2024,bin_166
INV-0022667,WH-17,PRD-01732,15199,2364,12835,500,16-01-2025,ZONE-L-14
INV-0022668,WH-45,PRD-02333,32750,6660,26090,250,08-08-2025,ZONE-A-Aisle21
INV-0022669,WH-36,PRD-01325,30269,722,29547,,09-06-2025,ZONE-B-36
INV-0022670,WH-49,PRD-01302,32239,5209,27030,,,ZONE-C-24
INV-0022671,WH-31,PRD-02374,30735,2905,27830,500,04-03-2024,ZONE-D-33
INV-0022672,WH-12,PRD-01619,26583,5172,21411,1000,21-01-2024,ZONE-E-Aisle08
INV-0022673,WH-05,PRD-00313,34217,2943,31274,,07-09-2025,bin_173
INV-0022674,WH-12,PRD-01488,15903,6396,9507,500,22-10-2024,ZONE-G-18
INV-0022675,WH-16,PRD-01665,5920,606,5314,250 units,06-04-2024,ZONE-H-35
INV-0022676,WH-02,PRD-03081,8100,4868,3232,250 units,24-05-2024,ZONE-I-Aisle16
INV-0022677,WH-09,PRD-01228,24863,1789,23074,,16-04-2025,ZONE-J-7
INV-0022678,WH-43,PRD-02974,23248,5975,17273,1000,20-05-2025,ZONE-K-10
INV-0022679,WH-37,PRD-00404,22962,519,22443,,23-11-2024,ZONE-L-4
INV-0022680,WH-43,PRD-02416,-100,7204,-7304,1000,,ZONE-A-Aisle06
INV-0022681,WH-39,PRD-04320,10626,5542,5084,,13-01-2026,ZONE-B-19
INV-0022682,WH-14,PRD-01905,10017,292,9725,250,06-01-2024,ZONE-C-1
INV-0022683,WH-22,PRD-03229,9343,3918,5425,1000,08-11-2024,ZONE-D-25
INV-0022684,WH-13,PRD-02134,16776,2720,14056,,26-07-2024,ZONE-E-Aisle31
INV-0022685,WH-12,PRD-02542,4185,3892,293,1000,15-06-2024,ZONE-F-8
INV-0022686,WH-19,PRD-03237,9895,5620,4275,,30-01-2024,ZONE-G-26
INV-0022687,WH-44,PRD-04891,28315,5426,22889,250 units,11-04-2025,bin_187
INV-0022688,WH-45,PRD-03632,33134,5253,27881,1000,31-12-2025,ZONE-I-Aisle19
INV-0022689,WH-38,PRD-00625,16013,6521,9492,250,30-10-2025,ZONE-J-4
INV-0022690,WH-41,PRD-00877,9293,3360,5933,1000,,ZONE-K-31
INV-0022691,WH-12,PRD-00427,27675,3655,24020,500,01-08-2025,ZONE-L-36
INV-0022692,WH-21,PRD-01944,1827,5187,-3360,500,08-09-2025,ZONE-A-Aisle24
INV-0022693,WH-01,PRD-01492,26725,3371,23354,1000,29-06-2025,ZONE-B-18
INV-0022694,WH-37,PRD-00101,941,6702,-5761,250,26-07-2025,bin_194
INV-0022695,WH-09,PRD-00495,34060,1685,32375,500,16-01-2025,ZONE-D-36
INV-0022696,WH-27,PRD-01600,3982,485,3497,250 units,14-11-2024,ZONE-E-Aisle31
INV-0022697,WH-31,PRD-00644,23676,4235,19441,500,10-04-2025,ZONE-F-12
INV-0022698,WH-12,PRD-04927,210,377,-167,500,11-04-2024,ZONE-G-24
INV-0022699,WH-18,PRD-03323,9734,2857,6877,1000,10-08-2025,ZONE-H-19
INV-0022700,WH-27,PRD-01764,10115,3907,6208,,,ZONE-I-Aisle20
INV-0022701,WH-44,PRD-04430,32255,509,31746,250,29-10-2025,bin_201
INV-0022702,WH-42,PRD-02747,16927,6426,10501,500,08-02-2025,ZONE-K-2
INV-0022703,WH-03,PRD-04077,18408,7167,11241,250 units,09-09-2024,ZONE-L-24
INV-0022704,WH-28,PRD-01983,6798,6988,-190,,24-03-2026,ZONE-A-Aisle34
INV-0022705,WH-35,PRD-01051,10651,1947,8704,,25-07-2025,ZONE-B-29
INV-0022706,WH-39,PRD-02936,8473,6723,1750,250 units,13-01-2024,ZONE-C-3
INV-0022707,WH-12,PRD-01973,18808,4608,14200,250,15-01-2025,ZONE-D-14
INV-0022708,WH-17,PRD-04000,2639,4098,-1459,1000,05-07-2024,ZONE-E-Aisle40
INV-0022709,WH-24,PRD-02432,34796,3449,31347,250 units,14-11-2025,ZONE-F-35
INV-0022710,WH-16,PRD-03999,4506,3810,696,1000,,ZONE-G-22
INV-0022711,WH-17,PRD-04580,5349,2067,3282,250 units,30-11-2025,ZONE-H-9
INV-0022712,WH-16,PRD-00926,30951,6303,24648,500,18-09-2024,ZONE-I-Aisle37
INV-0022713,WH-31,PRD-04979,4928,3987,941,,11-10-2024,ZONE-J-29
INV-0022714,WH-33,PRD-01849,28530,359,28171,500,01-07-2024,ZONE-K-33
INV-0022715,WH-40,PRD-01004,2406,2246,160,1000,12-06-2024,bin_215
INV-0022716,WH-42,PRD-04895,159,6684,-6525,1000,20-09-2025,ZONE-A-Aisle05
INV-0022717,WH-32,PRD-03592,2793,3690,-897,250,07-09-2024,ZONE-B-21
INV-0022718,WH-30,PRD-01911,17064,4912,12152,1000,14-06-2024,ZONE-C-10
INV-0022719,WH-16,PRD-02340,4762,5458,-696,,19-05-2024,ZONE-D-6
INV-0022720,WH-30,PRD-04458,20278,2052,18226,1000,,ZONE-E-Aisle10
INV-0022721,WH-48,PRD-04336,19076,1564,17512,,07-03-2026,ZONE-F-37
INV-0022722,WH-01,PRD-00652,2960,878,2082,250 units,04-09-2025,bin_222
INV-0022723,WH-36,PRD-00009,22762,4578,18184,500,13-09-2024,ZONE-H-5
INV-0022724,WH-25,PRD-00283,4800,3748,1052,250 units,17-07-2024,ZONE-I-Aisle01
INV-0022725,WH-35,PRD-00524,-100,1155,-1255,,27-04-2025,ZONE-J-18
INV-0022726,WH-04,PRD-00559,13602,2408,11194,500,13-09-2025,ZONE-K-26
INV-0022727,WH-28,PRD-00291,17346,3804,13542,1000,11-02-2026,ZONE-L-23
INV-0022728,WH-25,PRD-02096,13155,3738,9417,500,03-01-2024,ZONE-A-Aisle34
INV-0022729,WH-04,PRD-04329,33972,5350,28622,250,07-08-2024,bin_229
INV-0022730,WH-04,PRD-03937,24009,4962,19047,250,,ZONE-C-10
INV-0022731,WH-40,PRD-02515,29070,3233,25837,250,11-07-2025,ZONE-D-14
INV-0022732,WH-33,PRD-02150,17165,2134,15031,1000,23-06-2025,ZONE-E-Aisle08
INV-0022733,WH-27,PRD-00124,18747,675,18072,,20-02-2026,ZONE-F-24
INV-0022734,WH-50,PRD-04483,18451,5065,13386,1000,03-09-2025,ZONE-G-29
INV-0022735,WH-19,PRD-02230,23273,5749,17524,250,07-04-2024,ZONE-H-17
INV-0022736,WH-44,PRD-02306,18212,5788,12424,1000,14-03-2024,ZONE-I-Aisle21
INV-0022737,WH-27,PRD-03166,23445,7353,16092,,18-06-2026,ZONE-J-22
INV-0022738,WH-37,PRD-03445,11104,4320,6784,,12-09-2024,ZONE-K-9
INV-0022739,WH-32,PRD-04114,12376,4994,7382,1000,02-10-2024,ZONE-L-33
INV-0022740,WH-38,PRD-01127,3086,217,2869,,,ZONE-A-Aisle10
INV-0022741,WH-15,PRD-04855,34387,6581,27806,1000,13-09-2024,ZONE-B-34
INV-0022742,WH-35,PRD-00901,14537,5022,9515,250,21-08-2024,ZONE-C-10
INV-0022743,WH-44,PRD-01493,8624,1200,7424,250,17-12-2025,bin_243
INV-0022744,WH-17,PRD-04714,26563,3978,22585,250,22-05-2026,ZONE-E-Aisle39
INV-0022745,WH-18,PRD-02499,28800,5438,23362,250,29-04-2026,ZONE-F-8
INV-0022746,WH-30,PRD-03844,10033,562,9471,1000,05-11-2025,ZONE-G-20
INV-0022747,WH-38,PRD-04112,12226,5445,6781,1000,09-02-2025,ZONE-H-2
INV-0022748,WH-41,PRD-02560,16915,6969,9946,1000,26-11-2025,ZONE-I-Aisle13
INV-0022749,WH-14,PRD-03070,33186,406,32780,250,24-09-2024,ZONE-J-2
INV-0022750,WH-49,PRD-04619,26171,7244,18927,250,,bin_250
INV-0022751,WH-25,PRD-03238,15458,5885,9573,500,01-09-2025,ZONE-L-1
INV-0022752,WH-28,PRD-04301,17569,5139,12430,1000,13-05-2026,ZONE-A-Aisle36
INV-0022753,WH-02,PRD-01338,9130,1947,7183,1000,20-12-2024,ZONE-B-30
INV-0022754,WH-34,PRD-03286,1732,1540,192,,22-05-2025,ZONE-C-10
INV-0022755,WH-15,PRD-03866,2388,2087,301,250,22-06-2024,ZONE-D-2
INV-0022756,WH-13,PRD-02444,30837,2711,28126,,30-04-2024,ZONE-E-Aisle15
INV-0022757,WH-20,PRD-02599,14709,3031,11678,500,01-03-2024,bin_257
INV-0022758,WH-48,PRD-01706,13171,6046,7125,250,12-07-2024,ZONE-G-34
INV-0022759,WH-39,PRD-04236,15391,2712,12679,250 units,20-04-2024,ZONE-H-9
INV-0022760,WH-38,PRD-03664,9852,7329,2523,250 units,,ZONE-I-Aisle27
INV-0022761,WH-08,PRD-04282,13948,3745,10203,500,23-10-2024,ZONE-J-35
INV-0022762,WH-15,PRD-02242,23462,3493,19969,250,28-01-2026,ZONE-K-17
INV-0022763,WH-40,PRD-04161,17596,2012,15584,250 units,24-11-2025,ZONE-L-7
INV-0022764,WH-18,PRD-04894,29460,6226,23234,250,03-01-2024,ZONE-A-Aisle09
INV-0022765,WH-01,PRD-04029,26121,3436,22685,,26-09-2025,ZONE-B-22
INV-0022766,WH-30,PRD-00395,29257,2883,26374,250 units,10-06-2025,ZONE-C-4
INV-0022767,WH-29,PRD-04138,20010,4579,15431,,06-01-2024,ZONE-D-17
INV-0022768,WH-43,PRD-02163,33883,6277,27606,250 units,26-05-2024,ZONE-E-Aisle37
INV-0022769,WH-01,PRD-03513,11983,3223,8760,500,20-05-2025,ZONE-F-5
INV-0022770,WH-12,PRD-01309,-100,14,-114,250,,ZONE-G-40
INV-0022771,WH-20,PRD-02092,28146,2373,25773,1000,21-02-2026,bin_271
INV-0022772,WH-32,PRD-02703,6760,3258,3502,500,20-08-2024,ZONE-I-Aisle14
INV-0022773,WH-34,PRD-02316,9361,6441,2920,,29-03-2026,ZONE-J-23
INV-0022774,WH-43,PRD-01827,381,1160,-779,500,10-01-2024,ZONE-K-10
INV-0022775,WH-19,PRD-03102,1257,2735,-1478,500,25-04-2026,ZONE-L-27
INV-0022776,WH-18,PRD-04713,24187,4938,19249,1000,13-05-2026,ZONE-A-Aisle07
INV-0022777,WH-44,PRD-00276,12764,7492,5272,,12-06-2026,ZONE-B-25
INV-0022778,WH-11,PRD-00689,17010,1320,15690,250,03-11-2025,bin_278
INV-0022779,WH-19,PRD-04950,25977,3450,22527,250,19-02-2026,ZONE-D-22
INV-0022780,WH-40,PRD-01631,34808,2625,32183,1000,,ZONE-E-Aisle08
INV-0022781,WH-30,PRD-00133,28429,391,28038,500,26-12-2024,ZONE-F-18
INV-0022782,WH-46,PRD-03189,1686,6097,-4411,250 units,04-01-2026,ZONE-G-18
INV-0022783,WH-02,PRD-03210,33213,7386,25827,250,20-08-2025,ZONE-H-7
INV-0022784,WH-30,PRD-02731,32707,741,31966,,09-06-2026,ZONE-I-Aisle27
INV-0022785,WH-04,PRD-00302,5352,1690,3662,1000,19-12-2024,bin_285
INV-0022786,WH-44,PRD-02937,5777,5652,125,250 units,30-07-2025,ZONE-K-15
INV-0022787,WH-30,PRD-00177,25966,6820,19146,250 units,04-01-2026,ZONE-L-28
INV-0022788,WH-47,PRD-04274,23292,2519,20773,250 units,23-06-2024,ZONE-A-Aisle06
INV-0022789,WH-28,PRD-02536,24743,4134,20609,500,04-09-2024,ZONE-B-29
INV-0022790,WH-43,PRD-03035,28088,5681,22407,500,,ZONE-C-21
INV-0022791,WH-40,PRD-02251,21976,5287,16689,250,03-03-2026,ZONE-D-27
