PO_Number,SupplierID,ProductID,OrderDate,ExpectedDeliveryDate,QuantityOrdered,UnitCost,TotalPOValue,Currency,PO_Status
PO-SYN-0009839,SUP-00104,PRD-00197,2024-01-28,2024-02-12,3387,947.58,3209453.46,CNY,IN_TRANSIT
PO-SYN-0009840,SUP-00912,PRD-04832,2026-06-09,2026-07-28,6992,2328.7,16282270.4,JPY,DELAYED
PO-SYN-0009841,SUP-00628,PRD-04358,2024-08-10,2024-09-08,3492,1461.1,5102161.2,GBP,IN_TRANSIT
PO-SYN-0009842,SUP-00247,PRD-03486,2025-03-21,2025-05-28,6159,695.26,4282106.34,INR,FULFILLED
PO-SYN-0009843,SUP-00517,PRD-00086,2024-11-22,2024-12-05,13163,1882.1,24774082.3,USD,APPROVED
PO-SYN-0009844,SUP-00522,PRD-02134,2026-04-22,2026-07-01,9757,1604.65,15656570.05,KRW,FULFILLED
PO-SYN-0009845,SUP-00837,PRD-02568,2026-06-09,2026-07-05,7657,1586.35,12146681.95,KRW,FULFILLED
PO-SYN-0009846,SUP-00518,PRD-00529,2024-09-07,2024-09-19,4017,107.76,432871.92,CNY,FULFILLED
PO-SYN-0009847,SUP-00026,PRD-04034,2026-02-15,2026-02-23,12040,1590.01,19143720.4,EUR,APPROVED
PO-SYN-0009848,SUP-00604,PRD-04728,2026-02-22,2026-05-06,2764,2028.3,5606221.2,EUR,CANCELLED
PO-SYN-0009849,SUP-00908,PRD-02643,2024-09-28,2024-12-04,14501,1091.36,15825811.36,EUR,IN_TRANSIT
PO-SYN-0009850,SUP-00815,PRD-03919,2025-03-01,2025-05-13,8165,875.99,7152458.35,CNY,FULFILLED
PO-SYN-0009851,SUP-00369,PRD-01778,2025-01-19,2025-02-07,13692,1327.66,18178320.72,GBP,IN_TRANSIT
PO-SYN-0009852,SUP-00720,PRD-01037,2024-06-04,2024-07-12,13359,1880.97,25127878.23,USD,IN_TRANSIT
PO-SYN-0009853,SUP-00932,PRD-03582,2024-06-26,2024-08-13,12330,357.58,4408961.4,INR,FULFILLED
PO-SYN-0009854,SUP-00212,PRD-02333,2025-08-28,2025-10-31,8730,148.47,1296143.1,EUR,APPROVED
PO-SYN-0009855,SUP-00088,PRD-00921,2024-08-14,2024-09-13,2921,1028.83,3005212.43,USD,FULFILLED
PO-SYN-0009856,SUP-00724,PRD-03825,2025-04-15,2025-06-05,2828,2246.11,6351999.08,CNY,IN_TRANSIT
PO-SYN-0009857,SUP-00514,PRD-01816,2025-06-24,2025-08-03,11304,527.78,5966025.12,CNY,APPROVED
PO-SYN-0009858,SUP-00360,PRD-00457,2024-05-30,2024-08-11,5634,2045.05,11521811.7,KRW,APPROVED
PO-SYN-0009859,SUP-00391,PRD-03144,2025-09-08,2025-09-15,86,2237.12,192392.32,USD,FULFILLED
PO-SYN-0009860,SUP-00112,PRD-03098,2024-06-05,2024-07-18,4480,1993.46,8930700.8,JPY,FULFILLED
PO-SYN-0009861,SUP-00919,PRD-04901,2025-01-13,2025-03-01,5093,1300.82,6625076.26,CNY,FULFILLED
PO-SYN-0009862,SUP-00754,PRD-03778,2024-03-12,2024-03-31,8912,1418.22,12639176.64,GBP,APPROVED
PO-SYN-0009863,SUP-00899,PRD-03831,2024-12-27,2025-02-18,667,1736.9,1158512.3,KRW,IN_TRANSIT
PO-SYN-0009864,SUP-00217,PRD-01347,2024-02-19,2024-03-10,14472,106.43,1540254.96,GBP,APPROVED
PO-SYN-0009865,SUP-00102,PRD-01934,2024-09-30,2024-11-06,1791,1003.6,1797447.6,JPY,IN_TRANSIT
PO-SYN-0009866,SUP-00258,PRD-00530,2025-04-16,2025-05-17,12424,2093.44,26008898.56,GBP,FULFILLED
PO-SYN-0009867,SUP-00769,PRD-02363,2024-10-13,2024-12-24,7218,1828.42,13197535.56,EUR,APPROVED
PO-SYN-0009868,SUP-00852,PRD-01057,2026-06-16,2026-08-21,11737,597.51,7012974.87,INR,FULFILLED
PO-SYN-0009869,SUP-00189,PRD-02936,2026-01-09,2026-02-18,8959,2101.88,18830742.92,USD,IN_TRANSIT
PO-SYN-0009870,SUP-00613,PRD-02310,2025-01-29,2025-03-12,951,1705.71,1622130.21,EUR,APPROVED
PO-SYN-0009871,SUP-00125,PRD-00770,2024-07-23,2024-09-22,1415,1947.9,2756278.5,INR,IN_TRANSIT
PO-SYN-0009872,SUP-00743,PRD-04350,2024-10-30,2024-11-21,2995,732.89,2195005.55,JPY,IN_TRANSIT
PO-SYN-0009873,SUP-00323,PRD-04652,2024-02-21,2024-04-03,12135,1525.28,18509272.8,KRW,APPROVED
PO-SYN-0009874,SUP-00419,PRD-01827,2025-04-14,2025-06-18,7238,871.87,6310595.06,INR,IN_TRANSIT
PO-SYN-0009875,SUP-00476,PRD-02113,2025-02-03,2025-04-11,7221,1651.49,11925409.29,KRW,PENDING_APPROVAL
PO-SYN-0009876,SUP-00217,PRD-01073,2025-12-23,2026-01-23,7960,119.34,949946.4,JPY,DELAYED
PO-SYN-0009877,SUP-00038,PRD-01465,2026-01-04,2026-02-28,9336,1285.38,12000307.68,GBP,IN_TRANSIT
PO-SYN-0009878,SUP-00432,PRD-02910,2024-04-27,2024-05-09,409,1181.31,483155.79,JPY,FULFILLED
PO-SYN-0009879,SUP-00529,PRD-01224,2025-10-22,2025-11-11,4374,757.83,3314748.42,USD,APPROVED
PO-SYN-0009880,SUP-00784,PRD-03891,2025-03-02,2025-04-15,1202,1523.59,1831355.18,JPY,IN_TRANSIT
PO-SYN-0009881,SUP-00103,PRD-01299,2025-04-14,2025-05-09,7910,40.8,322728.0,KRW,IN_TRANSIT
PO-SYN-0009882,SUP-00900,PRD-02296,2025-02-17,2025-03-12,11339,2134.94,24208084.66,KRW,FULFILLED
PO-SYN-0009883,SUP-00235,PRD-00441,2025-12-15,2026-02-07,5163,1222.41,6311302.83,USD,FULFILLED
PO-SYN-0009884,SUP-00601,PRD-02596,2025-07-28,2025-10-01,370,1435.76,531231.2,CNY,DELAYED
PO-SYN-0009885,SUP-00759,PRD-01659,2025-05-13,2025-06-24,11286,211.12,2382700.32,JPY,IN_TRANSIT
PO-SYN-0009886,SUP-00544,PRD-00968,2024-05-18,2024-07-20,4670,1605.68,7498525.6,EUR,FULFILLED
PO-SYN-0009887,SUP-00702,PRD-02647,2026-01-11,2026-01-24,13262,2321.57,30788661.34,USD,PENDING_APPROVAL
PO-SYN-0009888,SUP-00684,PRD-00361,2026-05-13,2026-07-14,14832,2378.07,35271534.24,KRW,FULFILLED
PO-SYN-0009889,SUP-00999,PRD-04826,2025-09-10,2025-10-13,7536,608.54,4585957.44,EUR,FULFILLED
PO-SYN-0009890,SUP-00989,PRD-03443,2025-02-19,2025-04-19,7092,2296.97,16290111.24,KRW,CANCELLED
PO-SYN-0009891,SUP-00651,PRD-03636,2024-10-26,2024-11-21,3428,1993.06,6832209.68,INR,FULFILLED
PO-SYN-0009892,SUP-00544,PRD-03382,2026-03-05,2026-03-21,3498,2300.67,8047743.66,CNY,FULFILLED
PO-SYN-0009893,SUP-00839,PRD-02026,2024-03-04,2024-05-16,3511,1672.51,5872182.61,KRW,IN_TRANSIT
PO-SYN-0009894,SUP-00481,PRD-03324,2025-12-08,2025-12-27,8636,1355.87,11709293.32,USD,FULFILLED
PO-SYN-0009895,SUP-00003,PRD-01245,2025-09-14,2025-11-16,14738,1604.5,23647121.0,JPY,APPROVED
PO-SYN-0009896,SUP-00241,PRD-01850,2026-02-02,2026-03-15,10443,196.62,2053302.66,USD,FULFILLED
PO-SYN-0009897,SUP-00751,PRD-01833,2024-10-20,2024-12-02,3048,1990.73,6067745.04,CNY,FULFILLED
PO-SYN-0009898,SUP-00592,PRD-02776,2025-10-14,2025-12-04,498,2450.95,1220573.1,EUR,PENDING_APPROVAL
PO-SYN-0009899,SUP-00809,PRD-03155,2026-03-04,2026-05-08,9522,1115.08,10617791.76,JPY,APPROVED
PO-SYN-0009900,SUP-00383,PRD-00400,2024-05-31,2024-07-30,210,1898.69,398724.9,GBP,IN_TRANSIT
PO-SYN-0009901,SUP-00601,PRD-00947,2025-09-11,2025-11-17,2519,1544.06,3889487.14,JPY,CANCELLED
PO-SYN-0009902,SUP-00095,PRD-04244,2025-08-27,2025-10-25,13075,1825.39,23866974.25,JPY,IN_TRANSIT
PO-SYN-0009903,SUP-00023,PRD-03721,2025-09-09,2025-10-01,2508,808.88,2028671.04,INR,IN_TRANSIT
PO-SYN-0009904,SUP-00858,PRD-00571,2026-03-20,2026-04-16,1436,1730.74,2485342.64,JPY,APPROVED
PO-SYN-0009905,SUP-00518,PRD-00256,2025-06-06,2025-08-13,13011,1535.89,19983464.79,EUR,APPROVED
PO-SYN-0009906,SUP-00296,PRD-00790,2026-02-24,2026-03-19,12858,2313.21,29743254.18,USD,PENDING_APPROVAL
PO-SYN-0009907,SUP-00106,PRD-00369,2024-11-09,2025-01-10,3084,2480.03,7648412.52,KRW,FULFILLED
PO-SYN-0009908,SUP-00658,PRD-00682,2024-03-05,2024-04-14,11242,336.9,3787429.8,JPY,IN_TRANSIT
PO-SYN-0009909,SUP-00998,PRD-02138,2025-06-03,2025-07-30,3658,450.92,1649465.36,JPY,FULFILLED
PO-SYN-0009910,SUP-00683,PRD-00716,2025-04-03,2025-06-01,5394,434.61,2344286.34,USD,IN_TRANSIT
PO-SYN-0009911,SUP-00723,PRD-01034,2024-11-23,2024-12-08,9423,2161.15,20364516.45,JPY,APPROVED
PO-SYN-0009912,SUP-00816,PRD-01740,2025-08-01,2025-09-30,13279,119.56,1587637.24,USD,APPROVED
PO-SYN-0009913,SUP-00750,PRD-03511,2024-09-23,2024-10-09,13669,673.54,9206618.26,CNY,IN_TRANSIT
PO-SYN-0009914,SUP-00767,PRD-02747,2024-12-10,2024-12-29,1167,1923.13,2244292.71,KRW,FULFILLED
PO-SYN-0009915,SUP-00983,PRD-01079,2024-03-24,2024-04-22,13559,1057.53,14339049.27,JPY,APPROVED
PO-SYN-0009916,SUP-00216,PRD-03144,2025-11-14,2025-12-22,4086,1030.8,4211848.8,JPY,IN_TRANSIT
PO-SYN-0009917,SUP-00644,PRD-02228,2026-03-04,2026-04-10,8468,1616.1,13685134.8,JPY,FULFILLED
PO-SYN-0009918,SUP-00684,PRD-02086,2024-09-12,2024-10-07,13307,2418.23,32179386.61,USD,IN_TRANSIT
PO-SYN-0009919,SUP-00205,PRD-04766,2025-07-19,2025-08-04,7582,358.12,2715265.84,CNY,PENDING_APPROVAL
PO-SYN-0009920,SUP-00796,PRD-01790,2024-09-03,2024-10-12,110,678.07,74587.7,EUR,IN_TRANSIT
PO-SYN-0009921,SUP-00453,PRD-01162,2025-11-13,2025-12-20,5775,968.93,5595570.75,GBP,IN_TRANSIT
PO-SYN-0009922,SUP-00446,PRD-00627,2025-08-27,2025-10-30,1415,246.13,348273.95,JPY,FULFILLED
PO-SYN-0009923,SUP-00666,PRD-01017,2024-09-19,2024-11-08,4168,1419.98,5918476.64,INR,IN_TRANSIT
PO-SYN-0009924,SUP-00708,PRD-00780,2025-02-04,2025-03-16,7034,2441.31,17172174.54,USD,IN_TRANSIT
PO-SYN-0009925,SUP-00388,PRD-04543,2025-04-05,2025-04-30,3809,878.53,3346320.77,GBP,FULFILLED
PO-SYN-0009926,SUP-00072,PRD-01459,2025-04-15,2025-06-13,9565,1164.56,11139016.4,CNY,IN_TRANSIT
PO-SYN-0009927,SUP-00077,PRD-04028,2025-05-12,2025-06-26,5303,1022.81,5423961.43,GBP,FULFILLED
PO-SYN-0009928,SUP-00199,PRD-01941,2026-03-13,2026-05-13,747,820.55,612950.85,INR,FULFILLED
PO-SYN-0009929,SUP-00977,PRD-00943,2026-06-14,2026-07-05,2764,1524.0,4212336.0,JPY,FULFILLED
PO-SYN-0009930,SUP-00968,PRD-04047,2025-06-24,2025-08-15,3855,928.08,3577748.4,JPY,APPROVED
PO-SYN-0009931,SUP-00252,PRD-03444,2025-01-16,2025-03-11,2560,1464.37,3748787.2,INR,APPROVED
PO-SYN-0009932,SUP-00508,PRD-02387,2025-03-23,2025-05-27,10359,1390.57,14404914.63,USD,FULFILLED
PO-SYN-0009933,SUP-00230,PRD-03447,2024-04-02,2024-06-10,10589,8.77,92865.53,GBP,IN_TRANSIT
PO-SYN-0009934,SUP-00492,PRD-00441,2025-07-23,2025-08-13,2373,1627.51,3862081.23,CNY,FULFILLED
PO-SYN-0009935,SUP-00083,PRD-00718,2025-10-12,2025-10-24,8846,671.22,5937612.12,KRW,APPROVED
PO-SYN-0009936,SUP-00123,PRD-01629,2025-09-28,2025-11-15,6078,119.02,723403.56,KRW,FULFILLED
PO-SYN-0009937,SUP-00358,PRD-01628,2025-03-24,2025-06-03,3076,1477.79,4545682.04,INR,FULFILLED
PO-SYN-0009938,SUP-00568,PRD-04958,2024-05-13,2024-07-20,11623,1725.72,20058043.56,USD,PENDING_APPROVAL
PO-SYN-0009939,SUP-00062,PRD-01477,2025-04-21,2025-05-15,378,796.02,300895.56,EUR,FULFILLED
PO-SYN-0009940,SUP-00514,PRD-02904,2025-10-10,2025-11-24,9347,2393.71,22374007.37,JPY,FULFILLED
PO-SYN-0009941,SUP-00070,PRD-03953,2026-03-28,2026-06-01,3260,2061.65,6720979.0,USD,FULFILLED
PO-SYN-0009942,SUP-00970,PRD-01832,2024-12-24,2025-02-09,4869,2461.19,11983534.11,EUR,FULFILLED
PO-SYN-0009943,SUP-00560,PRD-01997,2024-12-05,2025-02-06,11505,1969.53,22659442.65,KRW,APPROVED
PO-SYN-0009944,SUP-00991,PRD-00648,2024-12-02,2024-12-27,9541,2494.23,23797448.43,CNY,APPROVED
PO-SYN-0009945,SUP-00793,PRD-02449,2025-06-05,2025-08-03,13773,1770.55,24385785.15,KRW,IN_TRANSIT
PO-SYN-0009946,SUP-00295,PRD-04015,2024-04-12,2024-06-10,1367,1362.11,1862004.37,USD,IN_TRANSIT
PO-SYN-0009947,SUP-00366,PRD-03586,2026-06-08,2026-08-19,9917,1357.9,13466294.3,EUR,IN_TRANSIT
PO-SYN-0009948,SUP-00175,PRD-02526,2024-07-19,2024-08-11,639,282.8,180709.2,USD,FULFILLED
PO-SYN-0009949,SUP-00492,PRD-03479,2025-11-16,2025-12-16,10144,2169.08,22003147.52,GBP,IN_TRANSIT
PO-SYN-0009950,SUP-00984,PRD-04378,2025-07-14,2025-07-25,9302,585.53,5446600.06,JPY,IN_TRANSIT
PO-SYN-0009951,SUP-00321,PRD-04952,2024-02-24,2024-03-05,12549,293.31,3680747.19,INR,FULFILLED
PO-SYN-0009952,SUP-00418,PRD-02662,2024-06-08,2024-06-16,13964,274.3,3830325.2,USD,CANCELLED
PO-SYN-0009953,SUP-00812,PRD-00218,2024-09-16,2024-10-22,13137,825.57,10845513.09,JPY,IN_TRANSIT
PO-SYN-0009954,SUP-00401,PRD-02514,2024-10-12,2024-12-03,1494,745.82,1114255.08,INR,APPROVED
PO-SYN-0009955,SUP-00523,PRD-02631,2026-01-24,2026-03-10,13304,219.94,2926081.76,EUR,APPROVED
PO-SYN-0009956,SUP-00652,PRD-03683,2024-03-19,2024-05-13,5645,2379.76,13433745.2,GBP,FULFILLED
PO-SYN-0009957,SUP-00968,PRD-00285,2026-06-13,2026-06-22,7906,806.54,6376505.24,INR,APPROVED
PO-SYN-0009958,SUP-00013,PRD-00148,2025-04-13,2025-05-10,13962,1009.58,14095755.96,CNY,FULFILLED
PO-SYN-0009959,SUP-00096,PRD-01005,2024-04-29,2024-07-02,12802,2047.19,26208126.38,JPY,PENDING_APPROVAL
PO-SYN-0009960,SUP-00509,PRD-02883,2026-03-05,2026-05-01,4614,1999.18,9224216.52,GBP,IN_TRANSIT
PO-SYN-0009961,SUP-00213,PRD-01936,2026-01-18,2026-03-31,1251,1967.79,2461705.29,EUR,PENDING_APPROVAL
PO-SYN-0009962,SUP-00146,PRD-01810,2025-04-21,2025-06-15,13009,20.8,270587.2,KRW,APPROVED
PO-SYN-0009963,SUP-00600,PRD-04015,2026-01-30,2026-03-28,3773,1685.89,6360862.97,CNY,FULFILLED
PO-SYN-0009964,SUP-00156,PRD-04575,2025-12-27,2026-01-29,3339,679.94,2270319.66,KRW,IN_TRANSIT
PO-SYN-0009965,SUP-00016,PRD-00406,2024-07-22,2024-07-30,6708,2009.94,13482677.52,USD,DELAYED
PO-SYN-0009966,SUP-00246,PRD-01289,2026-02-03,2026-03-20,4028,306.22,1233454.16,GBP,IN_TRANSIT
PO-SYN-0009967,SUP-00332,PRD-03907,2025-04-19,2025-06-29,5236,1857.83,9727597.88,KRW,FULFILLED
PO-SYN-0009968,SUP-00236,PRD-03727,2025-08-14,2025-09-27,13547,1733.68,23486162.96,EUR,DELAYED
PO-SYN-0009969,SUP-00197,PRD-01432,2026-03-22,2026-04-30,6324,1408.03,8904381.72,INR,IN_TRANSIT
PO-SYN-0009970,SUP-00685,PRD-04987,2025-01-07,2025-03-08,11373,1615.61,18374332.53,USD,CANCELLED
PO-SYN-0009971,SUP-00845,PRD-01884,2024-07-08,2024-08-29,1508,948.44,1430247.52,USD,FULFILLED
PO-SYN-0009972,SUP-00764,PRD-00782,2024-10-26,2024-11-02,9154,2384.26,21825516.04,EUR,FULFILLED
PO-SYN-0009973,SUP-00304,PRD-02922,2024-03-15,2024-04-21,6948,622.76,4326936.48,GBP,APPROVED
PO-SYN-0009974,SUP-00601,PRD-02766,2025-04-09,2025-06-16,13558,2089.68,28331881.44,CNY,DELAYED
PO-SYN-0009975,SUP-00221,PRD-03321,2025-08-03,2025-10-11,13694,1172.3,16053476.2,KRW,IN_TRANSIT
PO-SYN-0009976,SUP-00850,PRD-02323,2025-11-09,2025-11-26,3447,1434.93,4946203.71,KRW,FULFILLED
PO-SYN-0009977,SUP-00799,PRD-03841,2024-11-13,2025-01-13,2835,1889.01,5355343.35,CNY,IN_TRANSIT
PO-SYN-0009978,SUP-00240,PRD-02268,2025-03-10,2025-04-10,8712,2318.54,20199120.48,CNY,IN_TRANSIT
PO-SYN-0009979,SUP-00996,PRD-00873,2024-09-10,2024-10-25,5494,653.69,3591372.86,INR,APPROVED
PO-SYN-0009980,SUP-00050,PRD-03635,2025-08-04,2025-08-11,952,2204.17,2098369.84,EUR,PENDING_APPROVAL
PO-SYN-0009981,SUP-00870,PRD-00268,2025-03-11,2025-05-11,105,863.29,90645.45,JPY,FULFILLED
PO-SYN-0009982,SUP-00293,PRD-00669,2025-02-22,2025-03-07,3333,2495.39,8317134.87,USD,IN_TRANSIT
PO-SYN-0009983,SUP-00053,PRD-03050,2024-09-09,2024-10-13,9543,769.55,7343815.65,EUR,IN_TRANSIT
PO-SYN-0009984,SUP-00953,PRD-01251,2024-05-08,2024-06-02,4026,588.05,2367489.3,KRW,IN_TRANSIT
PO-SYN-0009985,SUP-00568,PRD-02573,2024-04-25,2024-07-06,6073,2476.48,15039663.04,KRW,FULFILLED
PO-SYN-0009986,SUP-00959,PRD-00492,2025-10-03,2025-10-11,11266,710.47,8004155.02,GBP,FULFILLED
PO-SYN-0009987,SUP-00567,PRD-03697,2024-12-05,2025-01-20,11266,2234.16,25170046.56,GBP,FULFILLED
PO-SYN-0009988,SUP-00774,PRD-02227,2026-03-08,2026-04-24,5622,719.87,4047109.14,USD,FULFILLED
PO-SYN-0009989,SUP-00006,PRD-02358,2024-11-12,2024-12-02,1960,2396.04,4696238.4,GBP,IN_TRANSIT
PO-SYN-0009990,SUP-00778,PRD-02118,2025-09-22,2025-10-02,12499,1837.75,22970037.25,JPY,CANCELLED
PO-SYN-0009991,SUP-00156,PRD-03781,2026-04-22,2026-05-02,10521,1628.17,17129976.57,USD,APPROVED
PO-SYN-0009992,SUP-00190,PRD-03931,2025-12-14,2026-01-30,14546,1793.53,26088687.38,EUR,APPROVED
PO-SYN-0009993,SUP-00524,PRD-01230,2025-05-16,2025-07-10,1936,107.22,207577.92,USD,IN_TRANSIT
PO-SYN-0009994,SUP-00944,PRD-00486,2026-02-02,2026-03-27,2548,996.89,2540075.72,JPY,APPROVED
PO-SYN-0009995,SUP-00112,PRD-00538,2026-06-03,2026-08-05,6799,1606.01,10919261.99,EUR,APPROVED
PO-SYN-0009996,SUP-00735,PRD-03756,2026-06-16,2026-08-19,832,1190.95,990870.4,JPY,FULFILLED
PO-SYN-0009997,SUP-00834,PRD-04932,2024-04-20,2024-05-15,2142,1494.18,3200533.56,INR,FULFILLED
PO-SYN-0009998,SUP-00443,PRD-04287,2026-01-18,2026-03-07,8320,1729.79,14391852.8,CNY,FULFILLED
PO-SYN-0009999,SUP-00941,PRD-00483,2024-08-07,2024-10-05,4010,996.82,3997248.2,EUR,IN_TRANSIT
PO-SYN-0010000,SUP-00731,PRD-04633,2025-01-07,2025-03-19,3790,2296.2,8702598.0,INR,PENDING_APPROVAL
PO-SYN-0010001,SUP-00967,PRD-04357,2025-10-08,2025-12-08,11894,156.71,1863908.74,GBP,IN_TRANSIT
PO-SYN-0010002,SUP-00214,PRD-01794,2024-08-04,2024-09-22,5484,738.08,4047630.72,KRW,FULFILLED
PO-SYN-0010003,SUP-00934,PRD-01169,2024-12-27,2025-01-25,5485,1224.92,6718686.2,USD,APPROVED
PO-SYN-0010004,SUP-00958,PRD-04872,2025-04-02,2025-05-17,5515,2276.43,12554511.45,INR,FULFILLED
PO-SYN-0010005,SUP-00311,PRD-02892,2025-08-10,2025-08-26,7028,1237.83,8699469.24,GBP,APPROVED
PO-SYN-0010006,SUP-00450,PRD-04940,2025-12-23,2026-02-27,593,1443.4,855936.2,GBP,APPROVED
PO-SYN-0010007,SUP-00161,PRD-02430,2025-09-20,2025-12-01,3964,411.73,1632097.72,JPY,FULFILLED
PO-SYN-0010008,SUP-00883,PRD-02540,2024-01-03,2024-02-11,9100,407.79,3710889.0,USD,FULFILLED
PO-SYN-0010009,SUP-00953,PRD-04281,2024-09-10,2024-10-07,317,973.7,308662.9,USD,APPROVED
PO-SYN-0010010,SUP-00901,PRD-00650,2026-04-11,2026-04-23,9935,1500.32,14905679.2,EUR,APPROVED
PO-SYN-0010011,SUP-00645,PRD-04859,2024-08-16,2024-08-23,4863,1006.89,4896506.07,INR,PENDING_APPROVAL
PO-SYN-0010012,SUP-00121,PRD-00994,2025-04-22,2025-05-22,6876,1908.31,13121539.56,KRW,FULFILLED
PO-SYN-0010013,SUP-00426,PRD-00783,2024-07-10,2024-08-30,13194,1462.09,19290815.46,GBP,APPROVED
PO-SYN-0010014,SUP-00460,PRD-04301,2024-02-06,2024-02-21,3931,2035.71,8002376.01,EUR,APPROVED
PO-SYN-0010015,SUP-00664,PRD-04612,2024-02-24,2024-03-31,6054,1545.38,9355730.52,GBP,APPROVED
PO-SYN-0010016,SUP-00141,PRD-03249,2024-03-29,2024-05-19,2725,1290.2,3515795.0,KRW,FULFILLED
PO-SYN-0010017,SUP-00792,PRD-01098,2024-09-12,2024-10-20,11814,1107.82,13087785.48,EUR,FULFILLED
PO-SYN-0010018,SUP-00517,PRD-04229,2024-12-01,2024-12-14,6269,590.06,3699086.14,JPY,APPROVED
PO-SYN-0010019,SUP-00962,PRD-03051,2025-10-19,2025-11-02,10628,2373.0,25220244.0,USD,FULFILLED
PO-SYN-0010020,SUP-00723,PRD-04840,2026-04-09,2026-06-10,6477,2475.66,16034849.82,EUR,APPROVED
PO-SYN-0010021,SUP-00374,PRD-02785,2026-02-23,2026-04-02,746,1797.37,1340838.02,INR,IN_TRANSIT
PO-SYN-0010022,SUP-00762,PRD-04292,2025-04-06,2025-05-26,13059,971.23,12683292.57,CNY,DELAYED
PO-SYN-0010023,SUP-00694,PRD-04634,2025-05-05,2025-05-23,3448,1390.79,4795443.92,USD,IN_TRANSIT
PO-SYN-0010024,SUP-00328,PRD-00002,2025-09-28,2025-10-06,3080,476.61,1467958.8,CNY,IN_TRANSIT
PO-SYN-0010025,SUP-00229,PRD-00100,2024-11-15,2025-01-25,13607,253.18,3445020.26,JPY,FULFILLED
PO-SYN-0010026,SUP-00109,PRD-00550,2025-05-05,2025-06-26,4541,2172.76,9866503.16,GBP,PENDING_APPROVAL
PO-SYN-0010027,SUP-00675,PRD-00750,2025-08-09,2025-09-23,13210,1068.96,14120961.6,INR,FULFILLED
PO-SYN-0010028,SUP-00009,PRD-04870,2024-11-12,2024-12-23,1708,2025.27,3459161.16,KRW,DELAYED
PO-SYN-0010029,SUP-00710,PRD-02870,2025-05-27,2025-07-27,11741,431.38,5064832.58,GBP,PENDING_APPROVAL
PO-SYN-0010030,SUP-00974,PRD-03296,2024-07-29,2024-09-02,8858,1486.16,13164405.28,JPY,IN_TRANSIT
PO-SYN-0010031,SUP-00398,PRD-02045,2024-07-04,2024-08-04,13399,1701.78,22802150.22,GBP,APPROVED
PO-SYN-0010032,SUP-00036,PRD-03908,2026-02-04,2026-04-07,1944,661.93,1286791.92,KRW,FULFILLED
PO-SYN-0010033,SUP-00270,PRD-03162,2024-11-05,2024-12-10,6801,2072.25,14093372.25,JPY,FULFILLED
PO-SYN-0010034,SUP-00947,PRD-03482,2025-11-03,2026-01-12,12021,1675.68,20143349.28,JPY,APPROVED
PO-SYN-0010035,SUP-00864,PRD-03637,2025-11-19,2026-01-04,8808,1058.51,9323356.08,INR,IN_TRANSIT
PO-SYN-0010036,SUP-00358,PRD-03840,2025-07-13,2025-08-07,5322,1223.15,6509604.3,KRW,PENDING_APPROVAL
PO-SYN-0010037,SUP-00900,PRD-04687,2024-11-11,2024-12-31,14971,872.3,13059203.3,INR,DELAYED
PO-SYN-0010038,SUP-00001,PRD-04896,2026-04-03,2026-06-01,943,1273.82,1201212.26,INR,APPROVED
PO-SYN-0010039,SUP-00204,PRD-01770,2024-08-27,2024-10-12,5336,904.23,4824971.28,CNY,FULFILLED
PO-SYN-0010040,SUP-00146,PRD-02969,2026-06-07,2026-07-10,14602,2229.51,32555305.02,GBP,FULFILLED
PO-SYN-0010041,SUP-00262,PRD-03736,2025-10-21,2025-12-13,9172,2292.31,21025067.32,EUR,FULFILLED
PO-SYN-0010042,SUP-00186,PRD-01858,2026-06-14,2026-07-02,6631,382.25,2534699.75,JPY,APPROVED
PO-SYN-0010043,SUP-00658,PRD-00798,2026-04-03,2026-06-01,9784,2302.55,22528149.2,CNY,IN_TRANSIT
PO-SYN-0010044,SUP-00391,PRD-00754,2025-07-01,2025-07-21,12659,986.98,12494179.82,EUR,CANCELLED
PO-SYN-0010045,SUP-00863,PRD-01556,2026-01-11,2026-03-05,2311,9.97,23040.67,GBP,APPROVED
PO-SYN-0010046,SUP-00987,PRD-04597,2025-09-27,2025-10-06,3453,1770.45,6113363.85,JPY,FULFILLED
PO-SYN-0010047,SUP-00049,PRD-01878,2026-01-08,2026-02-11,771,2388.51,1841541.21,EUR,APPROVED
PO-SYN-0010048,SUP-00784,PRD-03570,2025-11-29,2026-01-19,13076,1358.3,17761130.8,KRW,FULFILLED
PO-SYN-0010049,SUP-00898,PRD-03038,2024-05-27,2024-07-23,2482,1818.85,4514385.7,CNY,FULFILLED
PO-SYN-0010050,SUP-00422,PRD-02905,2024-09-21,2024-12-05,2299,444.52,1021951.48,CNY,IN_TRANSIT
PO-SYN-0010051,SUP-00943,PRD-01939,2025-11-14,2025-12-04,13041,910.52,11874091.32,CNY,PENDING_APPROVAL
PO-SYN-0010052,SUP-00965,PRD-01017,2024-11-06,2024-12-27,13761,619.83,8529480.63,JPY,APPROVED
PO-SYN-0010053,SUP-00559,PRD-04328,2025-09-16,2025-10-03,14208,107.42,1526223.36,INR,DELAYED
PO-SYN-0010054,SUP-00199,PRD-02412,2024-02-07,2024-04-05,3023,163.01,492779.23,EUR,APPROVED
PO-SYN-0010055,SUP-00349,PRD-03772,2025-10-12,2025-11-27,10726,2471.31,26507271.06,USD,IN_TRANSIT
